session_id,label,stroke_idx,frame_idx,timestamp,fk_x,fk_y,fk_z,q_w,q_x,q_y,q_z
1774190842,C,1774190810,33,1774190842.0840428,-0.0231929942965507,0.5033106207847595,0.0716496035456657,1.0,0.0,0.0,0.0
1774190842,C,1774190810,34,1774190842.0840695,-0.0230016149580478,0.5034416317939758,0.0709408447146415,1.0,0.0,0.0,0.0
1774190842,C,1774190810,35,1774190842.0840974,-0.0227680895477533,0.5035839080810547,0.0701696127653122,1.0,0.0,0.0,0.0
1774190842,C,1774190810,36,1774190842.084125,-0.0221661701798439,0.5039005875587463,0.0684293806552887,1.0,0.0,0.0,0.0
1774190842,C,1774190810,37,1774190842.084154,-0.02140823751688,0.5042406320571899,0.066533975303173,1.0,0.0,0.0,0.0
1774190842,C,1774190810,38,1774190842.0841827,-0.0209740381687879,0.5044039487838745,0.0656288415193557,1.0,0.0,0.0,0.0
1774190842,C,1774190810,39,1774190842.08421,-0.0199790354818105,0.5046902894973755,0.0640832185745239,1.0,0.0,0.0,0.0
1774190842,C,1774190810,40,1774190842.084239,-0.0188449509441852,0.5049252510070801,0.062867060303688,1.0,0.0,0.0,0.0
1774190842,C,1774190810,41,1774190842.0842688,-0.0161461066454648,0.5052488446235657,0.06142108887434,1.0,0.0,0.0,0.0
1774190842,C,1774190810,42,1774190842.084299,-0.0153975849971175,0.5053039789199829,0.0612334199249744,1.0,0.0,0.0,0.0
1774190842,C,1774190810,43,1774190842.084329,-0.0133014898747205,0.5053898692131042,0.0611325502395629,1.0,0.0,0.0,0.0
1774190842,C,1774190810,44,1774190842.084359,-0.0115829966962337,0.5053590536117554,0.0617145039141178,1.0,0.0,0.0,0.0
1774190842,C,1774190810,45,1774190842.0843878,-0.0106946751475334,0.5053044557571411,0.062253501266241,1.0,0.0,0.0,0.0
1774190842,C,1774190810,46,1774190842.0844178,-0.0100920256227254,0.5052303075790405,0.0628639012575149,1.0,0.0,0.0,0.0
1774190842,C,1774190810,47,1774190842.084448,-0.0094455135986208,0.5050239562988281,0.064362846314907,1.0,0.0,0.0,0.0
1774190842,C,1774190810,48,1774190842.0844784,-0.009377303533256,0.5049709677696228,0.0647264793515205,1.0,0.0,0.0,0.0
1774190842,C,1774190810,49,1774190842.084507,-0.0092735141515731,0.5048727989196777,0.0653937235474586,1.0,0.0,0.0,0.0
1774190842,C,1774190810,50,1774190842.0845366,-0.0092298686504364,0.5048292279243469,0.0656867176294326,1.0,0.0,0.0,0.0
1774190842,C,1774190810,51,1774190842.0845678,-0.0091501716524362,0.5047614574432373,0.0661386176943779,1.0,0.0,0.0,0.0
1774190842,C,1774190810,52,1774190842.0845976,-0.0091714616864919,0.5047181844711304,0.0664101168513298,1.0,0.0,0.0,0.0
1774190842,C,1774190810,53,1774190842.0846305,-0.0093143824487924,0.5046942234039307,0.0665467977523803,1.0,0.0,0.0,0.0
1774190845,C,1774190811,0,1774190845.664427,-0.0087343687191605,0.500568687915802,0.0890890583395958,1.0,0.0,0.0,0.0
1774190845,C,1774190811,1,1774190845.6644475,-0.0090994741767644,0.5004719495773315,0.089505560696125,1.0,0.0,0.0,0.0
1774190845,C,1774190811,2,1774190845.6644588,-0.0095846923068165,0.5003454685211182,0.0900420546531677,1.0,0.0,0.0,0.0
1774190845,C,1774190811,3,1774190845.664469,-0.0098532661795616,0.5002737045288086,0.0903446897864341,1.0,0.0,0.0,0.0
1774190845,C,1774190811,4,1774190845.6644788,-0.0104989940300583,0.5001166462898254,0.0909982249140739,1.0,0.0,0.0,0.0
1774190845,C,1774190811,5,1774190845.664488,-0.0108797708526253,0.500032365322113,0.0913422256708145,1.0,0.0,0.0,0.0
1774190845,C,1774190811,6,1774190845.6644974,-0.0121759753674268,0.4997817873954773,0.0923248380422592,1.0,0.0,0.0,0.0
1774190845,C,1774190811,7,1774190845.664507,-0.0130920065566897,0.4996498525142669,0.0927956402301788,1.0,0.0,0.0,0.0
1774190845,C,1774190811,8,1774190845.6645164,-0.0139797376468777,0.4995562732219696,0.0930876433849334,1.0,0.0,0.0,0.0
1774190845,C,1774190811,9,1774190845.664526,-0.0148361045867204,0.4994916021823883,0.0932453647255897,1.0,0.0,0.0,0.0
1774190845,C,1774190811,10,1774190845.6645372,-0.0156779419630765,0.4994492828845978,0.0932956635951995,1.0,0.0,0.0,0.0
1774190845,C,1774190811,11,1774190845.6645465,-0.0165100507438182,0.4994400441646576,0.0931929722428321,1.0,0.0,0.0,0.0
1774190845,C,1774190811,12,1774190845.664556,-0.0169191733002662,0.4994505941867828,0.0930725634098053,1.0,0.0,0.0,0.0
1774190845,C,1774190811,13,1774190845.664565,-0.0173215046525001,0.4994706809520721,0.0929086953401565,1.0,0.0,0.0,0.0
1774190845,C,1774190811,14,1774190845.6645749,-0.0180948227643966,0.4995428919792175,0.0924348011612892,1.0,0.0,0.0,0.0
1774190845,C,1774190811,15,1774190845.6645842,-0.0188542827963829,0.499661386013031,0.0917415767908096,1.0,0.0,0.0,0.0
1774190845,C,1774190811,16,1774190845.6645937,-0.0192440971732139,0.49973925948143,0.0913023501634597,1.0,0.0,0.0,0.0
1774190845,C,1774190811,17,1774190845.6646037,-0.020030990242958,0.4999291598796844,0.0902521535754203,1.0,0.0,0.0,0.0
1774190845,C,1774190811,18,1774190845.6646128,-0.0207586735486984,0.5001687407493591,0.0889608189463615,1.0,0.0,0.0,0.0
1774190845,C,1774190811,19,1774190845.664622,-0.0214285906404256,0.5004526376724243,0.0874465182423591,1.0,0.0,0.0,0.0
1774190845,C,1774190811,20,1774190845.6646314,-0.0217039212584495,0.5006201863288879,0.0865704640746116,1.0,0.0,0.0,0.0
1774190845,C,1774190811,21,1774190845.6646404,-0.022036887705326,0.500956118106842,0.0848407819867134,1.0,0.0,0.0,0.0
1774190845,C,1774190811,22,1774190845.6646495,-0.0220241397619247,0.5012679696083069,0.0832853019237518,1.0,0.0,0.0,0.0
1774190845,C,1774190811,23,1774190845.6646588,-0.0217568818479776,0.5015580058097839,0.0818764343857765,1.0,0.0,0.0,0.0
1774190845,C,1774190811,24,1774190845.6646678,-0.0214128587394952,0.5018347501754761,0.0805293247103691,1.0,0.0,0.0,0.0
1774190845,C,1774190811,25,1774190845.6646774,-0.0209469813853502,0.5021039247512817,0.0792341902852058,1.0,0.0,0.0,0.0
1774190845,C,1774190811,26,1774190845.664687,-0.0202846676111221,0.5023898482322693,0.0778783634305,1.0,0.0,0.0,0.0
1774190845,C,1774190811,27,1774190845.6646955,-0.0196329988539218,0.5026829838752747,0.0764467567205429,1.0,0.0,0.0,0.0
1774190845,C,1774190811,28,1774190845.664705,-0.0190978292375803,0.5029770135879517,0.0749403536319732,1.0,0.0,0.0,0.0
1774190845,C,1774190811,29,1774190845.664714,-0.0188469011336565,0.5031223297119141,0.0741798654198646,1.0,0.0,0.0,0.0
1774190845,C,1774190811,30,1774190845.664723,-0.0182285979390144,0.5033996105194092,0.0727460235357284,1.0,0.0,0.0,0.0
1774190845,C,1774190811,31,1774190845.6647325,-0.017408775165677,0.5036271810531616,0.0716199353337287,1.0,0.0,0.0,0.0
1774190845,C,1774190811,32,1774190845.6647415,-0.0164355617016553,0.503798246383667,0.0708338245749473,1.0,0.0,0.0,0.0
1774190845,C,1774190811,33,1774190845.6647515,-0.0154128894209861,0.5039196610450745,0.0703367665410041,1.0,0.0,0.0,0.0
1774190845,C,1774190811,34,1774190845.6647625,-0.0143932094797492,0.5040091872215271,0.0700150355696678,1.0,0.0,0.0,0.0
1774190845,C,1774190811,35,1774190845.6647725,-0.0138834323734045,0.5040414929389954,0.0699221342802047,1.0,0.0,0.0,0.0
1774190845,C,1774190811,36,1774190845.6647823,-0.0129225878044962,0.504072368144989,0.0699208080768585,1.0,0.0,0.0,0.0
1774190845,C,1774190811,37,1774190845.6647923,-0.0124820657074451,0.5040760040283203,0.0699805691838264,1.0,0.0,0.0,0.0
1774190845,C,1774190811,38,1774190845.6648026,-0.0116556268185377,0.5040826201438904,0.0700847133994102,1.0,0.0,0.0,0.0
1774190845,C,1774190811,39,1774190845.664814,-0.0109543241560459,0.504082441329956,0.07020004093647,1.0,0.0,0.0,0.0
1774190845,C,1774190811,40,1774190845.6648283,-0.0103759625926613,0.5040565133094788,0.0704478472471237,1.0,0.0,0.0,0.0
1774190845,C,1774190811,41,1774190845.6648405,-0.0101073430851101,0.5040318369865417,0.0706371217966079,1.0,0.0,0.0,0.0
1774190845,C,1774190811,42,1774190845.6648505,-0.0095708752050995,0.5039687752723694,0.0710924044251442,1.0,0.0,0.0,0.0
1774190845,C,1774190811,43,1774190845.6648605,-0.0090574277564883,0.5038966536521912,0.0715906471014022,1.0,0.0,0.0,0.0
1774190845,C,1774190811,44,1774190845.6648705,-0.0088228974491357,0.5038620233535767,0.071825660765171,1.0,0.0,0.0,0.0
1774190845,C,1774190811,45,1774190845.6648805,-0.0084336046129465,0.5037984251976013,0.0722483843564987,1.0,0.0,0.0,0.0
1774190845,C,1774190811,46,1774190845.6648898,-0.0081551298499107,0.5037457346916199,0.0725888684391975,1.0,0.0,0.0,0.0
1774190845,C,1774190811,47,1774190845.6648998,-0.008050762116909,0.50370854139328,0.0728166252374649,1.0,0.0,0.0,0.0
1774190845,C,1774190811,48,1774190845.66491,-0.008060660213232,0.5036945939064026,0.0728960111737251,1.0,0.0,0.0,0.0
1774190845,C,1774190811,49,1774190845.66492,-0.0081745544448494,0.5036627650260925,0.0730678364634513,1.0,0.0,0.0,0.0
1774190845,C,1774190811,50,1774190845.6649308,-0.0083349430933594,0.5036255717277527,0.0732665583491325,1.0,0.0,0.0,0.0
1774190849,C,1774190812,0,1774190849.182838,-0.0012952500255778,0.5009621381759644,0.0876823961734771,1.0,0.0,0.0,0.0
1774190849,C,1774190812,1,1774190849.1828604,-0.0014047911390662,0.500895082950592,0.0880017504096031,1.0,0.0,0.0,0.0
1774190849,C,1774190812,2,1774190849.182872,-0.0015152298146858,0.5008154511451721,0.0883795544505119,1.0,0.0,0.0,0.0
1774190849,C,1774190812,3,1774190849.1828828,-0.0016545860562473,0.5007094144821167,0.0888804271817207,1.0,0.0,0.0,0.0
1774190849,C,1774190812,4,1774190849.1828928,-0.0018460240680724,0.5005876421928406,0.0894506871700286,1.0,0.0,0.0,0.0
1774190849,C,1774190812,5,1774190849.1829028,-0.0019764055032283,0.5005258321762085,0.0897378101944923,1.0,0.0,0.0,0.0
1774190849,C,1774190812,6,1774190849.1829126,-0.002131875604391,0.5004653930664062,0.0900168046355247,1.0,0.0,0.0,0.0
1774190849,C,1774190812,7,1774190849.182922,-0.0025377860292792,0.5003501772880554,0.090542197227478,1.0,0.0,0.0,0.0
1774190849,C,1774190812,8,1774190849.1829317,-0.0028172861784696,0.5002912878990173,0.0908065885305404,1.0,0.0,0.0,0.0
1774190849,C,1774190812,9,1774190849.1829414,-0.0031407568603754,0.5002323985099792,0.0910675525665283,1.0,0.0,0.0,0.0
1774190849,C,1774190812,10,1774190849.182951,-0.003896692302078,0.5001254677772522,0.0915299132466316,1.0,0.0,0.0,0.0
1774190849,C,1774190812,11,1774190849.1829605,-0.0047756903804838,0.5000285506248474,0.0919326096773147,1.0,0.0,0.0,0.0
1774190849,C,1774190812,12,1774190849.18297,-0.005747742485255,0.499944120645523,0.0922626703977584,1.0,0.0,0.0,0.0
1774190849,C,1774190812,13,1774190849.1829796,-0.0067962920293211,0.499873399734497,0.0925135463476181,1.0,0.0,0.0,0.0
1774190849,C,1774190812,14,1774190849.1829891,-0.0073210624977946,0.4998411834239959,0.0926196426153183,1.0,0.0,0.0,0.0
1774190849,C,1774190812,15,1774190849.182999,-0.0083607658743858,0.4997880160808563,0.0927725136280059,1.0,0.0,0.0,0.0
1774190849,C,1774190812,16,1774190849.1830082,-0.009434038773179,0.4997540414333343,0.0928237810730934,1.0,0.0,0.0,0.0
1774190849,C,1774190812,17,1774190849.183019,-0.0099904239177703,0.4997472465038299,0.0927964001893997,1.0,0.0,0.0,0.0
1774190849,C,1774190812,18,1774190849.1830287,-0.0110626621171832,0.4997689127922058,0.0925763472914695,1.0,0.0,0.0,0.0
1774190849,C,1774190812,19,1774190849.183039,-0.0119773233309388,0.4998630285263061,0.0920336470007896,1.0,0.0,0.0,0.0
1774190849,C,1774190812,20,1774190849.1830492,-0.0123808495700359,0.4999323189258575,0.0916634351015091,1.0,0.0,0.0,0.0
1774190849,C,1774190812,21,1774190849.1830604,-0.0131550449877977,0.5000971555709839,0.0907965376973152,1.0,0.0,0.0,0.0
1774190849,C,1774190812,22,1774190849.183071,-0.0139308860525488,0.5002958178520203,0.089756079018116,1.0,0.0,0.0,0.0
1774190849,C,1774190812,23,1774190849.1830816,-0.0146278934553265,0.500566303730011,0.088367685675621,1.0,0.0,0.0,0.0
1774190849,C,1774190812,24,1774190849.183093,-0.0149710550904273,0.5008798241615295,0.086804524064064,1.0,0.0,0.0,0.0
1774190849,C,1774190812,25,1774190849.1831036,-0.0149284452199935,0.5012071132659912,0.0852112472057342,1.0,0.0,0.0,0.0
1774190849,C,1774190812,26,1774190849.1831136,-0.0146772507578134,0.5015358328819275,0.0836154744029045,1.0,0.0,0.0,0.0
1774190849,C,1774190812,27,1774190849.1831243,-0.014550338499248,0.5016990900039673,0.0828106626868248,1.0,0.0,0.0,0.0
1774190849,C,1774190812,28,1774190849.183136,-0.0144098633900284,0.5020231604576111,0.0811678543686866,1.0,0.0,0.0,0.0
1774190849,C,1774190812,29,1774190849.1831465,-0.0143536916002631,0.5023130178451538,0.0796564593911171,1.0,0.0,0.0,0.0
1774190849,C,1774190812,30,1774190849.1831567,-0.0142173301428556,0.5025510787963867,0.0784082785248756,1.0,0.0,0.0,0.0
1774190849,C,1774190812,31,1774190849.1831677,-0.0140134720131754,0.502755343914032,0.0773363411426544,1.0,0.0,0.0,0.0
1774190849,C,1774190812,32,1774190849.183179,-0.0138843189924955,0.5028544664382935,0.0768156722187995,1.0,0.0,0.0,0.0
1774190849,C,1774190812,33,1774190849.18319,-0.0135364979505538,0.503065824508667,0.0757042914628982,1.0,0.0,0.0,0.0
1774190849,C,1774190812,34,1774190849.1832025,-0.01302180159837,0.5032916069030762,0.0745221525430679,1.0,0.0,0.0,0.0
1774190849,C,1774190812,35,1774190849.1832137,-0.0127030741423368,0.5034061074256897,0.0739233642816543,1.0,0.0,0.0,0.0
1774190849,C,1774190812,36,1774190849.1832273,-0.0120024420320987,0.5036186575889587,0.072813332080841,1.0,0.0,0.0,0.0
1774190849,C,1774190812,37,1774190849.1832552,-0.0112921157851815,0.5037660002708435,0.0720647200942039,1.0,0.0,0.0,0.0
1774190849,C,1774190812,38,1774190849.1832664,-0.0109184756875038,0.5038036108016968,0.0718998536467552,1.0,0.0,0.0,0.0
1774190849,C,1774190812,39,1774190849.183278,-0.0100651681423187,0.5038278102874756,0.0718786418437957,1.0,0.0,0.0,0.0
1774190849,C,1774190812,40,1774190849.1832895,-0.009056975133717,0.5038333535194397,0.0719795525074005,1.0,0.0,0.0,0.0
1774190849,C,1774190812,41,1774190849.1833012,-0.0080069387331604,0.5038251280784607,0.0721513926982879,1.0,0.0,0.0,0.0
1774190849,C,1774190812,42,1774190849.183312,-0.0069689326919615,0.5037868022918701,0.0724793225526809,1.0,0.0,0.0,0.0
1774190849,C,1774190812,43,1774190849.183323,-0.0064567094668745,0.5037611722946167,0.0726738944649696,1.0,0.0,0.0,0.0
1774190849,C,1774190812,44,1774190849.1833336,-0.0054809455759823,0.5037131905555725,0.0730286017060279,1.0,0.0,0.0,0.0
1774190849,C,1774190812,45,1774190849.1833444,-0.0046590501442551,0.5036752820014954,0.0733006671071052,1.0,0.0,0.0,0.0
1774190849,C,1774190812,46,1774190849.1833558,-0.0043111485429108,0.5036562085151672,0.0734294578433036,1.0,0.0,0.0,0.0
1774190849,C,1774190812,47,1774190849.1833675,-0.0037046582438051,0.5036141276359558,0.0736986026167869,1.0,0.0,0.0,0.0
